"appId","currency","developer","free","icon","price","score","scoreText","searchTerm","summary","title","url"
"com.expedia.bookings","USD","Expedia","true","https://play-lh.googleusercontent.com/2-LjM-R-c9ZvFbVH0EUEkn6KvFiUFTO2s8fLhMEbD8o3jDWK1GEDEugvMcirE-OTysM","0","4.799049","4.8","travel","TRAVEL PLANNING MADE EASY IN ONE APP<br>Plan, collaborate, book and manage your whole trip, from flights, vacation packages, hotels, car rentals, activities, and more. Find inspiration for your next destination, expert tips and personalized recommendations. Book your flight, hotel and more together to save.*<br><br>REWARDS ON ANY WAY YOU TRAVEL<br>One Key™ members can use and earn rewards** on eligible bookings, including select hotels, vacation rentals, car rentals, activities, and flights. Plus, earn airline miles AND One Key rewards on flights. Move up the tiers quickly to enjoy free room upgrades at select VIP Access properties and more. Signing up for One Key is free and easy! Just download the Expedia app and log in.<br><br>MEMBERS SAVE INSTANTLY<br>One Key members get instant travel discounts on select flights, hotels, car rentals, activities and more. Save 10% or more on over 100,000 hotels worldwide with Member Prices and up to 30% when adding a select hotel to your flight.<br><br>BOOK FLIGHTS WITH CONFIDENCE<br>Not sure if you’re getting our best travel deal? Get an automatic refund when flight prices drop after you’ve booked.*** Members can also track flights and get alerts when prices rise or drop for free.<br><br>COLLABORATE AND PLAN WITH FRIENDS AND FAMILY<br>From keeping your travel details organized to easily deciding on the best options with your group, planning a trip is easy on the Expedia app. Save and compare stays, activities and more, invite others to collaborate by voting and commenting on their favorites and when your itinerary is settled, view and manage your bookings – all in one place.<br><br>DISCOVER TRIPS THAT FIT YOUR NEEDS<br>- Search flights, hotels, vacation packages, rental cars, attractions, and more<br>- Book your flight and hotel together for savings<br>- Choose from over 1,000,000 hotels worldwide, including boutique and luxury hotels, airport hotels, cheap hotels, hostels, BnB, vacation rentals, and resorts<br>- Read verified reviews you can trust<br>- Learn more about top destinations with expert-curated tips like best times to go, neighborhoods to stay in and things to do<br>- Filter for hotels with pools, hot tubs, free airport shuttles, free WiFi, onsite parking, ocean views, kitchens, air conditioning, gyms, and more<br>- Find family- and pet- friendly vacations<br>- Sort your search by price, free cancellation or no change fees, departure and arrival time, and more<br> <br>MANAGE YOUR WHOLE TRIP, ALL IN ONE PLACE<br>- Free cancellation on most hotels****<br>- All your reservations in one place: view upcoming trip details, hotel information, and maps for directions<br>- Trip alerts: for flight delays, gate changes, hotel check-out times, and more<br>- Share travel itineraries<br> <br>Download the Expedia com app now and join for free to enjoy One Key member benefits.<br><br>*Savings based on package bookings as compared to the price of the same components booked separately. Savings will vary and not available on all packages.<br>**One Key rewards not redeemable for cash and can only be used on Expedia, Hotels.com and Vrbo. For vacation rentals, US properties only. Excludes taxes and fees.<br>*** Available for a fee on select flights. Refund will be the difference if the price of your flight on Expedia drops. Gold or Platinum members get Price Drop Protection at no extra cost on select flights. Terms apply.<br>**** Some hotels require you to cancel more than 24 hours before check-in.<br>See site for details.<br><br>We predict flight deals based on historical data collected from searches made on or by Expedia. These predictions use insights and specifically look at search criteria such as dates, fare class, origin and destination. When comparing predictions for this flight and similar flights, we found that these fares were lower than we would expect. Any changes made to the search criteria may result in price differences and different price predictions.<br><br>The Expedia app uses information for analytics, personalization, and advertising. By using our app, you agree to our privacy and cookies policies.","Expedia: Hotels, Flights, Cars","https://play.google.com/store/apps/details?id=com.expedia.bookings"
"com.tripadvisor.tripadvisor","USD","Tripadvisor","true","https://play-lh.googleusercontent.com/EoRcRtru5FLisRd0kCJ5EeTbDQS8oZtLYITsg-58Gv52ryujJtqYwQUYfDDwY3Y9c2U","0","4.467638","4.5","travel","With the Tripadvisor app, you’ve got guidance from millions of travelers and everything you need to explore, plan, and book any kind of trip—right in your pocket.<br><br>With everything from top-rated experiences to hidden gem restaurants, the app lets you find, save, and book it all in one place. Want to hop on a tour last minute? Score tickets in a few quick taps. Looking for a hotel the whole family will love? Book in the app and earn rewards for future family vacays. Discover new things as you go or map it all out ahead of time—however you like to plan, we’ve got you covered.<br> <br>Earn rewards on every stay<br>- Get 5% back in Tripadvisor Rewards when you book hotels in the app <br>- Use your rewards to save on a future stay<br><br>Plan all in one place<br>- Save and book your favorite hotels, restaurants, and experiences<br>- Get custom recs based on your saves with AI trip builder<br>- Keep all your itineraries, trip ideas, and bookings organized in one place<br><br>Go with the flow<br>- Discover top-rated recs nearby, wherever you are<br>- Stay flexible with free cancellation on most experiences<br>- Never miss a thing with notifications tailored to your trip<br><br>Get traveler recs<br>- Browse real reviews to get the inside scoop from travelers who’ve been there<br>- Tap into the world’s largest travel community for tips and advice wherever, whenever<br>- Save time with AI summaries, which gives you a quick overview of what travelers are saying","Tripadvisor: Plan & Book Trips","https://play.google.com/store/apps/details?id=com.tripadvisor.tripadvisor"
"com.booking","USD","Booking.com Hotels & Vacation Rentals","true","https://play-lh.googleusercontent.com/eJuvWSnbPwEWAQCYwl8i9nPJXRzTv94JSYGGrKIu0qeuG_5wgYtb982-2F_jOGtIytY","0","4.8033504","4.8","travel","Save on your next trip with the Booking.com app! Find great hotel or apartment deals and book in just a few minutes. You can also book flights, rental cars, and more through the app.<br><br>- Book your whole trip in one app (accommodations, flights, car rentals, taxis and more)<br>- Stay flexible with free cancellation (available at most properties)<br>- 24/7 customer service in more than 40 languages<br>- No booking or credit card fees<br>- Chat directly with your property in the app<br>- Enjoy mobile-only discounts<br>- Use filters to easily find the perfect place out of millions of available accommodations (hotels, apartments, homes, villas, ryokai and more)<br>- Get paperless confirmation of your reservation — no printing required<br>- Manage your bookings on the go, making changes whenever and wherever you want<br>- Discover local attractions and make the most of your trip<br>- Share your experience and get local advice on our Travel Communities forums<br><br><b>Access millions of accommodations </b><br>From cozy country homes to funky city apartments, find the perfect place out of millions of available accommodations. Our app offers hotels, apartments, hostels, vacation rentals, resorts, motels, guest houses, and bed and breakfasts.<br><br><b>Quickly find the perfect place to stay</b><br>Filter hotels by price, review score, WiFi quality, and other things important to you. Search cheap hotels by city, attraction, landmark, or hotel name. Special requests? Pet-friendly hotels? We have filters for everything. You can also compare your favorite accommodation options side by side to ensure you get the best price and quality.<br><br><b>Deals for any budget</b><br>Discover daily accommodation deals and save on your next hotel, apartment, or villa booking. <br>Get exclusive mobile-only discounts of 10% or more on select properties when you book in the app. Savings available on motels and hostels, B&amp;Bs and resorts, and luxury hotels, inns, homes, houses, apartments and vacation rentals. Find your ideal accommodation at an ideal price. <br><br><b>Stay flexible with free cancellation</b><br>Change of plans? Not a problem. You can cancel for free at most hotels, apartments and other properties on Booking.com. And the app makes things even easier — it only takes a few taps to cancel, and you’re free to find a place that better suits your needs. <br><br><b>Last-minute travel</b><br>Heading somewhere in a hurry? With the app, you can quickly book hotels at the last minute (as well as far in advance).  Finding a place in short order has never been easier. Our app allows you to search for properties nearby, fill in a few details, and secure your reservation. You can also change, cancel, or make additional reservations on the go.<br><br><b>Jet off with the perfect flight</b><br>Book domestic or international flights on the go with ease. The app allows you to search thousands of airfare deals per day. Plane tickets available for all major airlines and destinations.<br><br><b>Hit the road with car rentals</b><br>Car hire has recently been added to the app. Whether you just need a ride to explore your destination, or you’re going on an epic road trip, the Booking.com app can help. Rent a car from all the major companies and hit the road!<br><br><b>Reserve taxis with ease</b><br>Book in advance for a seamless connection from the airport to your destination. You can also book taxis to and from other pick-up points, such as hotels and local attractions.<br><br><b>Find and book a great experience</b><br>Whether you’re looking for attraction or museum tickets, boat tours, or walking tours, you can book experiences online in minutes, with free cancellation on many options. <br><br><b>Get and share tips with other travelers</b><br>Connect with fellow travelers, share your experiences, and get local advice on the best accommodations, attractions, and more. Discover new experiences with our app, the perfect trip planner.","Booking.com: Hotels & Travel","https://play.google.com/store/apps/details?id=com.booking"
"com.hopper.mountainview.play","USD","Hopper Inc.","true","https://play-lh.googleusercontent.com/bEg5tiyRr8yVxPuIm56UpMvl1bIEbXmlw98Y5HsZUYhUcIFpKGIFooz8OD0VVn6TJfE","0","4.6189685","4.6","travel","The Hopper app has helped over 100 million travelers find and secure the best price on flights, hotels, homes and car rentals - each and every time they book their trips.<br><br>Book Flights, Hotels, Homes &amp; Rental Cars <br>Find millions of flights, hotels, homes, rental cars (and cute bunnies) – all in one app. Book your trip safely and securely, in just a couple taps and a swipe. <br><br>Always Get the Best Price <br>You can watch a trip right in the app and we’ll send you a notification when it’s the best time to buy — recommending you to book now, or maybe wait just a little longer.<br><br>Easily Find The Cheapest Travel Dates <br>Simply search your preferred destination and use Hopper’s color-coded deals calendar to easily find the cheapest travel dates for your trip.<br><br>Not Ready to Book Right Away?<br>Hopper lets you freeze the price, so that you never miss a travel deal. For a small fee, take the time you need to finalize your plans, or wait for your next paycheck to come in. If the price goes up, you only pay the price you froze it at. But if the price goes down, you just pay the lower price. <br><br>Travel with Confidence<br>Avoid fees and frustration! Make any trip flexible with Hopper’s Cancel and Change for Any Reason plans. Get instantly rebooked without extra costs if your flight is delayed or you miss a connection with Hopper’s Flight Disruption Guarantee. Travel stress free with 24/7 access to Hopper’s Customer Support. <br><br>Help the Planet, One Booking at a Time. <br>With every booking that occurs on Hopper, we pledge to plant 2 trees to offset the carbon footprint. To date, we’ve planted over 31 million trees. <br><br>Hopper has no ads, no spam, and no stress — just accurate predictions and travel deals.<br><br>So what are you waiting for? Start saving money with the bunny today. Download Hopper for free now, and let’s start planning your next trip!<br><br>Hopper Love<br>• “The 10 Best Free Apps for Air Travel Junkies” - TIME<br>• “The app helps travelers find the cheapest flights, hotels and rental cars.” - The Points Guy<br>• “Compared to exact searches on Expedia, Kayak and Orbitz, we regularly found that the deal quoted on Hopper was the best” - Travel and Leisure<br>• “Find me a hotel on Hopper!” - The Late Late Show with James Corden<br>• “Hopper is committed to offsetting the carbon emissions of every flight and hotel stay it sells.” - Forbes, The Top 100 Most Customer-Centric Companies of 2022<br><br>Say Hello to the Bunnies<br>Facebook: https://www.facebook.com/hoppertravel<br>Instagram: @hopper<br>Twitter: @hopper<br>Website: http://www.hopper.com<br><br>Need support? Head over to https://help.hopper.com to find answers to frequently asked questions. You can also reach us toll-free at +1-833-933-4671 if calling from US or Canada, or at +1 (347)-695-4555 if calling from outside the US or Canada.","Hopper: Hotels, Flights & Cars","https://play.google.com/store/apps/details?id=com.hopper.mountainview.play"
"com.wanderlog.android","USD","Wanderlog","true","https://play-lh.googleusercontent.com/UPCPofy2GzRCOSvrJh1Vf03KJ-yoZlzPn9F8X3wmZ3Q8Ja2cFSgMVTW9RzISEKLJ9us","0","4.6753426","4.7","travel","The best app to plan a trip, Wanderlog is the easiest-to-use, completely free travel app for planning every kind of trip, including road trips and group travel! Create a trip itinerary, organize flight, hotel, and car reservations, view places to visit on a map, and collaborate with friends. After your trip, share a travel guide to inspire other travelers.<br><br>✈️🛏️ See flights, hotels, and attractions in one place (like TripIt and Tripcase)<br>🗺️ View road trip plans on a travel map &amp; map your route (like Roadtrippers)<br>🖇️ Rearrange the order of places easily by drag-and-drop<br>📍 Planning a road trip? Add unlimited stops for free, optimize your route, view times &amp; distances between places, and export places to Google Maps<br>🧑🏽‍🤝‍🧑🏽 Planning group travel? Invite friends and collaborate in real-time just (like Google Docs)<br>🧾 Automatically import reservations by forwarding emails or connecting your Gmail<br>🏛️ Add things to do from top guides with 1 click (like Tripadvisor and Google Trips/Google Travel)<br>📃 Access your trip plans offline (Pro)<br>📝 Add notes and links to your stops<br>📱 Have your trip plans automatically sync across devices<br>💵 Set budgets, track expenses, and split bills with a group<br><br>-------<br><br>🗺️ SEE IT ON A MAP<br><br>Every time you add a place to visit, it’s immediately pinned on your Google Maps-based travel map. No need to pull up different travel apps and websites to organize vacation plans - you can do it all in the Wanderlog trip planner app! Plus, if you’re visiting points in order, lines will connect the different pins on the map so you can see your route (perfect for road trips!). You can also export all your places to Google Maps too.<br><br>🗓️ STORE PLANS OFFLINE<br><br>All your holiday plans are automatically stored offline on the Wanderlog travel planner app - especially helpful during a road trip with poor signal and international travel.<br><br>🚙 GET ON THE ROAD<br><br>Looking for the best road trip planner? Travelers can plan their driving trips and stops with Wanderlog. See your route on a map, or try our route optimizer to automatically rearrange and plan your route to save travel time. See estimated times &amp; distance traveled between places to make sure it all fits, and total time and distance traveled for a given day to make sure you’re not driving your car too long. Plus, you can add unlimited stops along your road trip for free.<br><br>🧑🏽‍🤝‍🧑🏽 COLLABORATE WITH FRIENDS<br><br>For group travel planning, add your trip mates with their email address or by sharing a link to the itinerary. Like for Google Docs, everyone can collaborate in real-time. Set permissions and choose whether people can edit or just view your travel plans.<br><br>🗂️ STAY ORGANIZED<br><br>Access flights, hotels, and attractions in one app. Forward flight and hotel confirmation emails to import them directly into your trip plan, or connect your Gmail to automatically add them. Prefer to keep high-level plans? Make generic lists like ‘Things to do’ and ‘Restaurants’ you want to eat at. Traveling on a tight schedule and want to create a detailed itinerary? Organize your day by adding start (and end) times, perfect for keeping track of tickets and reservations.<br><br>🌎 GET INSPIRATION &amp; INFORMATION<br><br>For each place, see key info like a description and picture of the place, average user ratings with links to reviews, opening hours, address, website, and phone number. Stay inspired by exploring top travel guides for every city from the web that feature viewpoints, attractions, and restaurants, and from lists from Google Trips and Google Travel, as well as by other Wanderlog users, and add things to do from those guides to your trip plan with 1 click.<br><br>💵 MANAGE TRIP FINANCES<br>Set a vacation budget for yourself or a group. Take control of your spending and keep track of all expenses. For a group trip, split a bill with other people and easily calculate the cost. Keep a record of who paid for what, how much money everyone owes or is owed, and settle debts between trip mates.","Wanderlog - Trip Planner App","https://play.google.com/store/apps/details?id=com.wanderlog.android"
"com.tripit","USD","TripIt, Inc.","true","https://play-lh.googleusercontent.com/Q5MO1O16dA5Bg22LIcNsmeyJYT8smqyRblAnUbJ7fJOCZsYrea_2khF0_XZvBo4f6NM","0","4.625","4.6","travel","Join nearly 20 million travelers on the world&#39;s highest-rated travel planner app for trip and itinerary organization!<br><br>TRAVEL ITINERARY<br><br>As soon as you book a flight, hotel, rental car or other travel plan, simply forward it to plans@tripit.com and we’ll automatically add it to your comprehensive itinerary. Seamlessly sync travel plans to your calendar or share them with anyone you choose.<br><br>RESERVATION DETAILS<br><br>No more frantically searching through your inbox for important details about your travel plans, like when your flight gets in or the confirmation number for your hotel. Find them in a flash with TripIt — even when you’re offline. <br><br><br>Upload PDFs, photos, boarding passes, digital passport QR codes and more to your travel itinerary, so you can track everything in one place.<br><br><br>MAPS AND DIRECTIONS<br><br>The TripIt app includes all the map-related tools you’ll need on-the-go (it’s great for road trips).<br><br>-	Plot out your entire trip on Google Maps or Apple Maps<br>-	Quickly pull up transportation options and driving directions between two points<br>-	Easily locate the closest restaurants, parking, ATMs and more<br><br><br>TRIPIT PRO<br><br>For roughly the price of checking your bags, upgrade to TripIt Pro to access exclusive travel perks all year long. When you upgrade, TripIt Pro will do all this for you (and more!):<br><br>• Share real-time flight status alerts and check in reminders<br>• Notify you if you&#39;re eligible for a refund if your fare price drops after booking<br>• Track your reward programs and alert you if points are expiring<br>• Navigate you through the airport with interactive maps<br><br><br>Your Google Play account will be charged when the purchase is confirmed. Your TripIt Pro subscription will be good for 1 year, and automatically renew each year at $48.99 unless you turn off auto-renew at least 24 hours before your term ends. To manage your subscription, including auto-renew, visit your Play Store Account Settings.<br><br>FREE TRIPIT PRO FOR SAP CONCUR USERS<br><br>If your company uses SAP Concur, you may receive complimentary TripIt Pro benefits that most travelers have to pay for. Make sure you’re connected to TripIt to get itineraries created for you as soon as you book, and receive a complimentary subscription to TripIt Pro, if you’re eligible.<br><br>For more information, see the TripIt User Agreement (https://www.tripit.com/uhp/userAgreement) and Privacy Policy (https://www.tripit.com/uhp/privacyPolicy).","TripIt: Travel Planner","https://play.google.com/store/apps/details?id=com.tripit"
"com.kayak.android","USD","KAYAK.com","true","https://play-lh.googleusercontent.com/os2nMGSSawnCl1UOcgmggZ_Vbbv4-xzw--kaYW6iFs6gj8AEAdsgIrZS8do4ibTQVpY","0","4.7836223","4.8","travel","KAYAK searches hundreds of travel sites to show you your options and let you pick what works best for your trip. Track prices, set a budget, build your itinerary and more. <br><br><br><br><b>What’s in our app.</b><br><br><b>Double check prices, no matter where you found it</b>: KAYAK PriceCheck lets you upload a screenshot of a flight deal from any site, and we’ll search hundreds of sites to see if we can find a better deal.<br><br><b>Get the flight you want</b>: Compare flight options from hundreds of sites then zero in on the best one for you by using our filters. <br><br><b>Hotel rates only on the app</b>: Find mobile-only prices from select hotels.<br><br><b>Car sharing</b>: Search car sharing alongside traditional agencies for more options (and maybe better prices).<br><br><b>Know when prices change</b>: Track search results for your trip and get a notification when prices change.<br><br><b>Search on your budget</b>: Only have $300 to spend? KAYAK Explore will show you your flight options, on any budget.<br><br><br><br><b>Only on the KAYAK App.</b><br><br><b>Flight tracker</b>: Get alerts when something about your flight changes or track flights so you can see if you’ll make your connection.<br><br><b>Trips offline</b>: All your ticket confirmations and reservations loaded into Trips are accessible regardless of whether or not you have Wifi.<br><br><b>Measure your bag</b>: Direct your camera at your bag or carry on and we’ll let you know if it’s the right size for your flight without incurring a fee.<br><br><br><br><b>We love feedback.</b><br><br>Got a question and in need of support? Send us a message at  https://www.kayak.com/help and we’ll help you out.<br><br><br><br><b>More on what KAYAK offers.</b><br><br>Find flights, hotels, vacation rentals, rental cars and more - then filter by what matters to you most. Like a pet-friendly boutique hotel with a pool. Or a 4-door sedan with airport pick-up to get you on your way. We bring together great deals from your favorite travel sites in one place. <br><br><br><br><b>Search hundreds of flight sites at once.</b><br><br>With filtering and flexibility options, you can quickly search and book what works best for your trip. <br><br><br><br><b>More options, more saving.</b><br><br>Find mobile-only rates and exclusive deals on the app. Set Price Alerts to know when prices drop on the flights, cars and hotels you’re interested in.<br><br><br><br><b>Create itineraries as you plan.</b><br><br>Our Trips tool puts all your plans in one place. Get alerted to flight and gate changes, access boarding passes both on- and offline, and share your itinerary with friends – all in one spot. You can sync your inbox or manually add any part of your trip - from tour and restaurant confirmations to notes on things to see.<br><br><br><br><b>Car rental deals.</b><br><br>Search from over 70,000 locations to find the perfect rental car. Book risk-free by filtering for free cancellation policies.<br><br><br><br><b>Get a hotel… or a home.</b><br><br>See your accommodation options from major hotel chains and resorts to local boutiques to apartments, cabins, beach homes and more. Filter for free cancellation if you’re worried plans will change.<br><br><br><br>Plan your next trip with KAYAK. Download now to start planning a great trip.","KAYAK: Flights, Hotels & Cars","https://play.google.com/store/apps/details?id=com.kayak.android"
"com.airbnb.android","USD","Airbnb","true","https://play-lh.googleusercontent.com/5ZOQbuxacVOWK6AM4Env-adyEWRUCJt0VrUl9bWKW4Z4qLSjJUBuMP8-dALMy9oWu530","0","4.445723","4.4","travel","AIRBNB MORE THAN AN AIRBNB<br>The world is endlessly interesting and with Airbnb, you can explore it in more ways than ever. Find remarkable homes, unforgettable experiences, and incredible services all in one app. Get inspired, book, and go.<br><br>BOOK A HOME AND GO WHERE HOTELS CAN’T<br>Explore 8+ million vacation rentals in 240+ countries and regions to find the perfect stay for every kind of trip, whether you’re traveling alone or with a group. Use over 80 filtering options to find the amenities you want, like a pool, a kitchen, or accessibility features like step-free entry. View all the details of a place at a glance on the listing page and check out the ratings and reviews to see what other guests who’ve stayed there think about it, too.<br><br>DON’T JUST SEE A PLACE, EXPERIENCE IT<br>Find thousands of experiences around the world, hosted by locals who know their city best—all vetted for quality based on a host’s expertise, reputation, and authenticity. Uncover unique perspectives on landmarks and museums. Get a taste of local cuisine through cooking classes and food tours. Enjoy the great outdoors, an art workshop, a live performance, and much more. Plus, check out Airbnb Originals—extraordinary experiences hosted by the world’s most interesting people, designed exclusively for Airbnb.<br><br>MAKE YOUR STAY EVEN MORE SPECIAL WITH INCREDIBLE SERVICES<br>Make the most of your stay by booking incredible services right at your Airbnb, like private chefs, photography, catering, prepared meals, hair styling, nail treatments, makeup, massages, personal training, and spa treatments—each offered by experienced service hosts who have been vetted for quality. You can book thousands of professional services at nearly every price, all in one app, all over the world. Best of all, you don’t need to stay at an Airbnb or even be on a trip to get these services. Schedule a blowout, training session, and more right at home.<br><br>GET A TRAVEL APP THAT TRAVELS WITH YOU<br>After you book a home, you’ll get personalized recommendations on the homepage suggesting services and experiences for your trip, tailored to where you’re staying and who you’re traveling with. And the redesigned Profile gives you a snapshot of all the places you’ve been to on Airbnb, and the people you’ve met along the way.<br><br>FIND ALL YOUR TRIP INFO IN ONE PLACE<br>Quickly find or share the details of your reservation—making it easier for everyone to get there, get inside, and get connected to wifi with just a tap. Our in-app messaging means every guest on the trip can easily communicate with hosts to say hi, ask questions, and receive up-to-the-minute booking updates. You can also share photos, videos, and even customize an Airbnb Service, all in the same chat. And with a day-by-day view of everything you booked in the updated Trips tab, it’s simple to keep track of your plans and get key details like check-in times, special instructions, and entry codes all in one place, even when you’re offline.<br><br>WANT TO HOST? AIRBNB MAKES IT EASY.<br>Whether you want to host a home, experience, or service, you can reach millions of people traveling and grow your business on Airbnb. List your home in a few simple steps. Or, you can apply to host an experience or service and once approved, you’re ready to welcome the world.<br><br>YOU’VE COME THIS FAR—NOW GO FARTHER<br>Stop reading and fire up the app to book yourself a one-of-a-kind trip on Airbnb.","Airbnb","https://play.google.com/store/apps/details?id=com.airbnb.android"
"net.skyscanner.android.main","USD","Skyscanner Ltd","true","https://play-lh.googleusercontent.com/pwbvaHWLNzOuqF71hu2P36HV1Yi2lkwwRCNT0QChysbrSucDulfBNxLBMZKQgsZUfyU","0","4.7564664","4.8","travel","<b>Skyscanner makes planning your next trip easy.</b><br><br>No matter where you are – search for cheap airline tickets, low-cost flights, and the best airfare deals to destinations worldwide. Easily find and book flights with major airlines like Spirit Airlines, United Airlines, Southwest Airlines, Delta Air Lines, and American Airlines—all in one place. Save time and money by comparing fares across multiple airlines, online travel agencies and travel booking platforms to get the best price. There are no booking fees or hidden charges—just the lowest prices on domestic and international flights.<br><br>But Skyscanner is more than just flights. Find budget-friendly hotels, luxury resorts, airport hotels, and vacation rentals with our hotel search, ensuring you have the perfect place to stay wherever you go. Need transportation? Compare and book affordable car rentals from top providers, with options to filter by vehicle type, fuel policy, and more.<br>Here’s how to use our app:<br><br><b>Find inspiration</b><br>Can’t decide where? Perfect. Start by exploring everywhere first. Tap “Everywhere” in our search bar to find low-cost flights literally anywhere around the world and get ideas for your next vacation.<br><br><b>Filter your search</b><br>Know what you’re looking for? Use our smart filters to search by flight duration, airline, number of stops, travel class, departure and arrival times. Looking for last-minute travel deals? Use filters to find flexible options and spontaneous getaways at the lowest prices.<br><br><b>The best time to fly</b><br>You’ve chosen where it will be, now to find the best dates to book your vacation. Our calendar view breaks down the cheapest dates in a chosen month so you can find the right flight deal. Not ready to book yet? Set up a Price Alert and we’ll let you know when the flight price changes so you’re always booking at the right time.<br><br><b>The right hotel at the right place</b><br>Thought we were just about discount flights? Nope, we’ve got your stay covered too. Compare and book budget hotels, luxury resorts, vacation rentals , motels and hostels all over the world;Or find rooms near your current location and grab a last-minute hotel deal for your next vacation.<br><br><b>Car rentals</b><br>Choose where and when to pick up your car rental, and we’ll show you affordable options from top car rental agencies. You can filter your search by vehicle type, fuel type and features. And our Fair Fuel Policy flag will make sure you’re not paying too much on fuel – we’ve got your back.<br><br><b>Book with who you trust</b><br>Compare all your top travel providers, including online travel agencies (OTA), in one place – Spirit Airlines, United Airlines, American Airlines, JetBlue, Frontier Airlines, Delta, Ctrip, Expedia, Kiwi.com, Trip.com, Agoda, booking.com and more. Plus, get recent reviews on our travel partners from our community of travelers.<br><br><b>No added fees ever</b><br>Did we mention we don’t charge any booking fees? Never. None at all. Book directly with airlines, hotels, and travel Services with total transparency.<br><br><b>Save your flights</b><br>Want to look but not ready to book? No problem. We have a “saved” feature where you can “heart” flights or hotels you like. Then it’ll show up on your trips, so you can pick up where you left off and book your travel.<br><br><b>Why Skyscanner?</b><br>● The Telegraph; “The only 20 travel apps you’ll ever need”<br>● The New York Times; “Apps for Travelers Dreaming of Their Next Trip”<br>● Elite Daily; “7 holiday travel apps that’ll let you jingle around the world’<br>● Pocket-lint; “4 apps to get you ready for summer”<br><br><b>Let’s get social</b><br>● Facebook: https://www.facebook.com/skyscanner<br>● Instagram: @skyscanner <br>● X: @skyscanner<br>● TikTok: @skyscanner <br>● LinkedIn: https://www.linkedin.com/company/skyscanner/<br>● Website: www.skyscanner.net","Skyscanner Flights Hotels Cars","https://play.google.com/store/apps/details?id=net.skyscanner.android.main"
"com.agoda.mobile.consumer","USD","agoda.com","true","https://play-lh.googleusercontent.com/QFl5RnJnCaApuwSY5GkyPk1YqFRdeq-64EHaeNeYId3HwY9Uqjf5JkRVeATZxuuKez5o","0","4.649363","4.6","travel","Agoda is your ultimate holiday planner. Find cheap flights and affordable hotels and accommodations in just a few taps! The Agoda app is your best tool for finding and booking travel deals, anywhere in the world.<br> <br>Book flights on Agoda for domestic and international routes seamlessly. Find flight deals from over 200 airlines worldwide for countless options. Our unique search engine compares flights and prices in real time so you can book the best deal as soon as it drops.<br> <br>Book hotels, villas, BnBs, and more with over 4,000,000 accommodations in the language and currency of your choice. Book accommodations to your liking with filters, hi-res photos, map views, local information, and over 35 million verified traveler reviews. Book hotel rooms tailored to your travel needs and budget, thanks to Agoda. <br><br>Want to earn? With Agoda Homes, you can become a host and start earning on your property.<br> <br>Travel and See the World for Less, knowing you can save up to 80% off with Select Member Offers, Last-Minute Deals, and much more. Agoda is the perfect trip planner to help you save on your next getaway. Book a flight. Book a hotel. Book your next unforgettable vacation with exclusive savings.<br> <br>AGODA FEATURES<br> <br>CHEAP FLIGHTS IN JUST A TAP<br>- Search for affordable flights from over 200 airlines and fly to almost any destination<br>- Book flights knowing you’re getting the best possible price<br>- Our trip planner saves your info and lets you adjust your flight booking directly in-app<br> <br>BOOK HOTELS EASILY<br>- Book accommodations with over 4,000,000 options across the globe<br>- Reserve your next stay on Agoda – whether it’s a hotel, BnB, vacation rental, or anything in between<br>- Find accommodations and book confidently by viewing user reviews, pictures, and local information<br> <br>TRAVEL DEALS MADE FOR YOU<br>- Save with travel deals on cheap flights and budget-friendly accommodations<br>- Fulfill your wanderlust..affordably! Find countless destinations for cheap holidays<br>- With Agoda you can also enjoy exclusive offers with Secret Deals, newly listed discounts, and more<br> <br>TRAVEL WORRY-FREE<br>- Agoda’s holiday planner saves your voucher, details, and maps right on your device for easy check-in and print-free travel<br>- Manage or edit your booking anytime, anywhere<br>Need help? Agoda has live agents 24/7 in multiple languages to make sure your journey is as smooth as it is cost-efficient<br>- *Agoda speaks your language* Whatever your language is you can get the best Hotel deals: فنادق أجودا,安可达酒店订房,Agoda酒店,Agoda訂房,อโกด้า,תי מלון אגודה, حجوزات,اجودا,агода.<br> <br>To learn more about device information used in our App, including for interest-based advertising and cross-device tracking, and to exercise certain opt-out choices you may have, please see our cookie policy.","Agoda: Cheap Flights & Hotels","https://play.google.com/store/apps/details?id=com.agoda.mobile.consumer"
