"appId","currency","developer","free","icon","price","score","scoreText","searchTerm","summary","title","url"
"com.sew.cus","USD","Smart Energy Water","true","https://play-lh.googleusercontent.com/cdcuS7wHWTM3831DKfoQnDjhxnmr3HQKAqGJJRhNHTa2ERNV2Zfas6C3OCLfkxFUCjDe","0","3.9423077","3.9","utilities","Managing your utility services has never been easier. Whether you’re at home, at work, or on the go, the City Utilities of Springfield (CUS) My Account app puts the power of convenience right in your hands. Designed with you in mind, the app brings together all your essential utility services, electric, natural gas, water, and transit, into one secure and easy-to-use platform.<br><br>From viewing your latest bill to reporting an outage, everything you need to manage your utility account is just a tap away. It’s the smart, simple, and secure way to stay connected with your utility services, anytime and anywhere.<br><br>With the CUS My Account App, you can easily:<br><br>●	Pay Your Bills with Ease: Securely make one-time payments or set up recurring payments directly through the app. No more waiting in line or mailing checks. Your utility bill is always just a few taps away.<br><br>●	Track Your Energy and Water Usage: View detailed insights into your electricity, gas, and water consumption. Monitor trends over time and make informed decisions to manage usage and conserve resources.<br><br>●	Report Outages Instantly: Experiencing a power outage or other service issue? Use the app to report outages quickly and receive real-time updates on the status and estimated restoration times.<br><br>●	Set Up Custom Notifications: Stay informed with email or text alerts for billing reminders, payment confirmations, outage updates, and more so you never miss a beat.<br><br>●	View and Manage Billing History: Access your full billing history in one place. See past statements, compare monthly charges, and keep track of your payments with ease.<br><br>●	Manage Multiple Accounts: Have more than one CUS account? No problem. Easily switch between accounts to view bills, make payments, and manage services across multiple properties.<br><br>●	Start or Stop Service: Moving in or out? The app makes it easy to start or stop utility services without having to call or visit a service center.<br><br>●	Access Customer Support: Need help? The app connects you directly to CUS customer service so you can get the assistance you need quickly and conveniently.<br><br>●	Enjoy User-Friendly Navigation: With a clean, intuitive design, the app makes it easy to find what you’re looking for, whether you’re paying a bill or checking usage stats.<br><br>The City Utilities My Account app is built to support the way you live today. No more guesswork, paper clutter, or long hold times. Just a smarter, simpler way to manage your utility services from the palm of your hand.<br><br>Ready to simplify your utility experience?<br>Download the CUS My Account app today and put the power of utility management where it belongs; with you.","City Utilities – My Account","https://play.google.com/store/apps/details?id=com.sew.cus"
"com.unitedutilities.consumer.app","USD","United Utilities PLC","true","https://play-lh.googleusercontent.com/KDKecQYcVYJvfO0k1tj3iMWf5JIX9Ow4zPkAfvpZtvlaU69TDQltr0ipW-cGO2N-PA","0","2.5384614","2.5","utilities","Managing your water account has never been easier. Make payments, view and download bills, submit meter readings, get assistance with water supply issues, and more. <br><br>Our app is packed with useful features to make life easier for United Utilities customers.<br><br>-	Keep on top of your water bill <br>-	Submit meter readings<br>-	View, download or share bills <br>-	Get assistance with water supply issues<br>-	Contact us <br><br>Keep On Top Of Your Payments<br>Make payments quickly, easily, and securely. Pay your bill anytime, anywhere, using our handy mobile app. <br><br>View Your Account History<br>View your bills and payments at a glance. Paperless customers can see when they have a new bill so you know you haven&#39;t missed anything. To make things even easier, you can filter by bill or payment, and date range, too!<br><br>Download and Share Bills<br>United Utilities are committed to ensuring customers have all the information they need at their fingertips. The app makes it easier than ever for paperless customers to view, download or share a PDF copy of their bill. <br><br>Submit A Meter Reading<br>Is your water meter in a difficult spot to access? No problem! Use the in-app camera to take a quick snap of it, and use the picture to enter the reading into the app. <br><br>Is your water meter somewhere dark? No worries! Use the in-app torch to help you read the meter. These useful tools will make it easier to read your water meter and keep track of your readings and bills. <br><br>Check And Report Water Supply Issues<br>If you&#39;re experiencing a problem with your water supply, the app will help you to check for any known issues with your water, or report a problem to us anytime, anywhere. These include:<br><br>-	Water leaks <br>-	No water<br>-	A change in water pressure<br>-	Blocked sinks, toilets, and drains<br>-	A change in the colour, taste, or odour of water <br>-	Sewer flooding <br>-	Blocked road drains and grids <br><br>Requirements<br>You must have a United Utilities account number to register for the app.*<br>If you are a new customer, please search online for ‘United Utilities New Customer’ to sign up for a new account. <br>*You can still Report a problem and check Issues with your water without an account number.<br><br>The United Utilities mobile app streamlines managing your water account with easy payments, bill history access, and convenient meter reading features. Download the app today to effortlessly stay on top of your water account.<br><br>Follow us on social media:<br>X: @unitedutilities<br>Instagram: @unitedutilities<br>Facebook: @OfficialUnitedUtilities<br><br>Visit our website for more information : unitedutilities.com/app<br>T&amp;Cs: unitedutilities.com/app/mobile-app-terms-and-conditions","United Utilities: Your Water","https://play.google.com/store/apps/details?id=com.unitedutilities.consumer.app"
"com.sew.ocwut","USD","OKLAHOMA CITY WATER UTILITIES TRUST","true","https://play-lh.googleusercontent.com/oOiezQfBOcQw49Xd7LD6ND7Kyw9JyQed6LOnGmq28razEhF_c8fS-TuT4OwHiG3kbum1","0","4.2843137","4.3","utilities","With My OKC Utilities, you now have a more convenient way to view bills, schedule payments, and manage your water and trash collection services. •Stress-free Bill Payment<br>Manage bills and pay them securely, with multiple payment options available. View your bill and track payment history. Add a guest account to assist family members.<br>• Receive Notices and Alerts<br>Sign up for text or email notifications about your bill, payments and account changes.<br>• Improve Water Use Efficiency<br>View your monthly water use and get notified of money-saving, water conservation tips.<br>  <br>Download My OKC Utilities, complete the registration, and activate your new profile from the link sent to your email.","My OKC Utilities","https://play.google.com/store/apps/details?id=com.sew.ocwut"
"com.csutilities.app","USD","Colorado Springs Utilities","true","https://play-lh.googleusercontent.com/GR7umJiQjC4ccOwa8skshxi0TVCxGTp44m77N2EX3H8i8NwT1ZUNJN-8XuOsL8QSbns","0","2.3802817","2.4","utilities","Pay your bill, get insights on your use, and report outages when you’re on the go. Our new site is easy, secure, and convenient.  The new, simplified app makes it easier to:  <br><br>- Review your bill  <br>- Pay securely  <br>- Compare and manage your energy use  <br>- Get tips for lowering your bill  <br>- Report and track outages  <br>- Update your profile  <br>- Contact customer service  <br>- Enroll in email or text notifications  <br>- Submit rebates ","CS Utilities","https://play.google.com/store/apps/details?id=com.csutilities.app"
"com.arubanetworks.arubautilities","USD","CTODeveloper at HPE Aruba Networking","true","https://play-lh.googleusercontent.com/25L-KSFa6iWNcMtWruCrqegnXzdpiPo2uQvnEPRdag2nbQyq6wcZEitomtfDLbB1cA","0","4.3636365","4.4","utilities","Aruba Utilities includes a number of tools for monitoring and troubleshooting wireless LANs from HPE Aruba Networking.  Some tools work with any WLAN, others are clients for specific Aruba APIs.  <br><br>Support is through email to the developer, or via the HPE Aruba Networking Community site <br>http://community.arubanetworks.com/t5/Aruba-Apps/bd-p/Aruba-Apps<br><br>A user guide is available<br>http://community.arubanetworks.com/t5/Aruba-Apps/Aruba-Utilities-user-guide/td-p/246783<br><br>Aruba Utilities includes:<br>•  A Wi-Fi Monitor showing the Wi-Fi environment, including the current access point, RF channels, RSSI measurements and up/down PHY rates, other access points audible to the device and handover events.  AP names are displayed (when configured on the AP, of course).<br>•  A Telnet/SSH client that works with Aruba devices, allowing network configuration and monitoring from a mobile platform.<br>•  An AirWave client that downloads the floorplan image and AP details from the network’s management system.  See where APs are located relative to your position, and touch AP icons for details of current loading, channels and power.  Also an estimated heatmap and a site survey function that links actual coverage measurements to locations on the floorplan.<br>•  A Central API client.  Central is quite tricky to set up on a phone screen, as the Ids and tokens are long, and need to be copy-pasted into the app.  I&#39;m still working on a good way of driving JSON queries from the phone UI.<br>•  The Device tab shows information including Wi-Fi, IP, DHCP, cellular status.<br>•  Measurements are written to a plain-text log file and various csv report files that can be emailed - you address the email - for use later.<br>•  A Bluetooth Low Energy (BLE) scan reports nearby iBeacons, Aruba beacons and other BLE devices with UUID, index values and signal strength measurements.  Also the BluConsole function.<br>•  CBRS is a window into the cellular side of the phone.  It&#39;s useful for public and private 4G network troubleshooting.<br>•  Ranging is an FTM/802.11mc/rtt client, giving distance measurements when used with FTM-enabled access points.<br>•  Android versions of iPerf, Ping, DNS and mDNS provide network testing functionality.<br>•  The multi-SSH tab offers side-by-side telnet windows for managing multiple devices simultaneously:  needs a big screen, most useful on a tablet.<br>•  The ALE client tab exercises the Analytics and Location Engine.<br><br>Aruba Utilities was developed by the CTO Group in HPE Aruba Networking as a testbed for our research into WLAN measurement and optimization techniques.  It will be of interest to network engineers with multi-AP WLANS, especially Aruba WLANs.","Aruba Utilities","https://play.google.com/store/apps/details?id=com.arubanetworks.arubautilities"
"ro.rkh.utilitati","USD","Raksha","true","https://play-lh.googleusercontent.com/c8MD2StJZIrUFY1hIUHR9uX2NYv8W-K-3vHb9jdgpY7eRovgMbTC0UYn7yvEelQhSBWf","0","4.6","4.6","utilities","The application will help you save and analyze water consumption history. For electricity, heat and gas, the application works only four months. If you want to use these features for an unlimited period, download PRO version.<br>Generate consumer graphics and chart reading for water meters and heat distribution.<br>Reading records can be printed to be handed over to the tenants association.<br>Set alerts for reading water meters. To receive alerts for meter reading and electricity, heat allocators and gas meters, download PRO version.<br>Unlike the PRO version which allows an unlimited number of locations, this version allows one location.<br><br>Utilities 1.0.5<br>- Option to activate flashlight button reading index. To use this option, the application requests access to the mobile device&#39;s camera.<br><br>Utilities 1.0.6<br>- was added in addition to the option of deleting and amending the last reading, if you entered a wrong index.<br>- The side panel has been added to an annual consumption, grouped by type of utility.<br>- In the Settings menu to customize number of digits for each device type (maximum three). The index reading device is inserted all the figures, without point or comma.<br><br>Utilities 1.0.7<br>- The side panel Instructions were added.<br><br>Utilities 1.0.8<br>- Added option Generate sheets and email, allowing you to read sheet features Send an email address. Address is filled in the Settings application.<br><br>Utilities 1.0.9<br>- Added option Save + email, allowing you to features Send a backup of the database to an email address. Address is filled in the Settings application.<br>Option is active only in Utilities Pro version!<br><br>Utilities 1.1.0<br>- Added option Generating Station. Locations, the boiler are marked with an asterisk.<br><br>Utilities 1.1.1<br>- The history panel has added an option that allows you to send by email an Excel file with selected data (shown).<br><br>Utilities 1.1.2<br>- Addressed small issues alerts reading. They manifested phones with older operating systems.<br><br>Utilities 1.1.5<br>- They have made small changes graphs.<br><br>Utilities 2.1.0<br>- English version has been added.<br><br>Utilities 2.2.0<br>- Rate this app in Google Play.<br><br>Utilities 2.3.0<br>- Method for sending emails has been changed.<br><br>Utilities 2.4.0<br>- Now you can send sheet and history by several methods, not just by email.<br><br>Utilities 3.0.0<br>- You can modify all previous readings, not only the last one.<br>- You can generate values sheets for all the months, not just for the last one.<br>- There is not necessary anymore to enter 0 for the months with no consumption. It will jump directly to the month for which you have values.<br>- Current month consumption vs previous month consumption has been added.<br>- Two new ways of entering data have been added.<br>- You can change the series of the device on every reading (for older models).<br>- You can enter values from 10 years ago.<br>- If you have multiple locations, you can select a default one.<br>- For Android 8+ operating systems you can set the default mode for notifications.<br>- Graphic and menu changes.<br><br>Utilities 3.5.5<br>- Invoices and payments<br>- The ability to adapt fonts regardless of the device settings (Settings)<br>- Automatic flashing of the flashlight at each data entry (Settings)<br>- Optimize the sheets for devices with decimal places<br><br>Utilities 3.5.6<br>- The water meter sheet contain now the previous values<br><br>Utilities 3.6.0<br>- Reports grouped by seasons<br><br>Utilities 3.6.2<br>- Minor bugs fixed<br><br>Utilities 3.6.6<br>- Possibility of deletion recordsets with zero consumption<br><br>Utilities 3.7.4<br>- Google Drive backup","Utilities","https://play.google.com/store/apps/details?id=ro.rkh.utilitati"
"com.wsc.scm_mobile","USD","Smart Energy Water","true","https://play-lh.googleusercontent.com/KmZqGyY321rjqNnsx4-ft09M4ZEvZitKdHd1zptsOnP1RGz5jR9Br8u9qeCG7p6HLeU","0","4.34","4.3","utilities","Full Description:	Water Services Corporation offers a convenient way to pay your utility bill and view your usage with the new mobile application, My Utility Account. Some other key features include the following: <br><br>1) Manage the utility account.<br>2) Monitor and compare water usage.<br>3) View and pay bills online.<br>4) Check for current and planned outages.<br>5) Multi-channel communication with the utility.<br>6) Get educational tips on water conservation.","My Utility Account - Mobile","https://play.google.com/store/apps/details?id=com.wsc.scm_mobile"
"ua.com.streamsoft.pingtools","USD","Yaroslav Syrytsia","true","https://play-lh.googleusercontent.com/cIKrn_UOyF2aDN2WVczO-saAGv7uMjcPHZVLR2rYzOULvISSILcf1U46QQpHZZ-FIzM","0","4.597938","4.6","utilities","This app contains the following tools:<br> <br>• <b>Info</b> - basic information about your device network<br>• <b>Watcher</b> - continuous monitoring of remote resources<br>• <b>Local-Area Network</b> - shows all devices on your network<br>• <b>Ping</b> - ICMP, TCP and HTTP ping<br>• <b>GeoPing</b> - Check resource availability worldwide<br>• <b>Traceroute</b> - UDP or ICMP traceroute tool<br>• <b>iPerf</b> - tool for network performance measurement and tuning<br>• <b>SpeedTest</b> - iPerf based network speed measurement<br>• <b>Port scanner</b> - TCP ports scanner<br>• <b>Whois</b><br>• <b>UPnP scanner</b> - UPnP\DLNA devices scanner<br>• <b>Bonjour browser</b><br>• <b>Wi-Fi scanner</b><br>• <b>Subnet scanner</b><br>• <b>DNS Lookup</b><br>• <b>Wake on LAN</b><br>• <b>IP Calculator</b><br> <br><b>and even more! Enjoy!</b>","PingTools Network Utilities","https://play.google.com/store/apps/details?id=ua.com.streamsoft.pingtools"
"com.amaze.fileutilities","USD","Team Amaze","true","https://play-lh.googleusercontent.com/5jJQm1l_pPU0O9aFoUisuVo76Uyybui6hYVazkHM9m2EuQqeLvsi_0A4CB0o9G4Dw2A","0","4.11","4.1","utilities","From the developers of open source app Amaze File Manager. An open source app to view, manage and analyse internal storage media files with built-in media players, without any ads and with a beautiful UI.<br><br>Analyse:<br>- Analyse storage for junk files to delete<br>- Group similar images, memes, low-light images, blurred images, selfies or group images<br>- Group large or duplicate files in storage<br>- Group old downloads, recordings or screenshots<br>- Group unused / most used / least used installed apps, large apps or games, apps that use most data<br>- Clear RAM for better performance<br><br>Media Files:<br>- View / group / sort in list or grid<br>- Delete / share / go to location<br>- Open using inbuilt player<br>- Jump to any date instantly<br>- Search for any media file instantly<br>- Cast on tv <br><br>Music Player:<br>- Shuffle, play on repeat<br>- View waveform data for better insight of song<br>- Change playback pitch or speed<br>- Add, remove songs to playlists<br><br>Video Player: <br>- Play videos with gestures to skip, manage volume, brightness within player<br>- View in picture-in-picture mode<br>- Supports gesture to play, pause, skip, change brightness or volume within player<br>- Play in background<br>- Lock gestures or orientation<br>- Search and download online subtitles within player<br>- Change playback aspect ratio, pitch and speed<br><br>Image Viewer:<br>- View, share or delete images<br>- Edit using inbuilt image editor<br>- Add stickers, text, rotate, crop or draw over images<br>- View image histogram or other metadata<br><br>Document Viewer:<br>- View pdf, epub, docx, xps, oxps, cbz, fb2 and mobi files using inbuilt viewer<br>- Search for text in viewer<br>- Switch between dark or light mode in pdf viewer<br>- Bookmark a page in your epub digital book<br><br>Transfer:<br>- Transfer data between devices through wifi p2p<br>- High transfer speeds using android Wifi-direct<br><br>Contact:<br>Telegram - https://t.me/AmazeFileManager<br><br>Issue tracker:<br>https://github.com/TeamAmaze/AmazeFileUtilities-Issue-Tracker/issues<br><br>Source Code:<br>https://github.com/TeamAmaze/AmazeFileUtilities<br><br>Note: This app is based on a trial period post which you&#39;re supposed to subscribe/ get lifetime membership to continue using the app.","Amaze File Utilities","https://play.google.com/store/apps/details?id=com.amaze.fileutilities"
"com.google.android.apps.nbu.files","USD","Google LLC","true","https://play-lh.googleusercontent.com/1nfAdJs2Ep2q1skM7QwJ1uHooWSbpFkbIBHhAX6EmdzEKmtk42713TiTU28mWlkcFKPA","0","4.5358157","4.5","utilities","✨ <b>Free up space</b> on your device with cleaning recommendations<br>🔍 <b>Find files faster</b> with search and simple browsing<br>↔️ <b>Quickly share files offline</b> with Quick Share<br>☁️ <b>Back up files to the cloud</b> to save space on your device<br>🔒 <b>Secure your files</b> with a non-device lock<br><br><b>Free up space</b><br>Easily see how much space is left on your device, SD card and USB drive. Free up space by finding old photos from chat apps, duplicate files, clearing cache, and more.<br><br><b>Find files faster</b><br>Save time looking for photos, videos, and documents on your phone. Search quickly or browse your GIFs or share that video you downloaded recently. Sort files by size to understand what’s taking up space.<br><br><b>Fast &amp; secure file sharing</b><br>Share photos, videos, apps, and more to Android and Chromebook devices around you with Quick Share. Files transfer quickly, with speeds up to 480 Mbps, even without an internet connection. Transfers are private and secured with end-to-end encryption.<br><br><b>Secure your files</b><br>Keep your sensitive files safe with a PIN or pattern that can be different from your device lock.<br><br><b>Play offline media</b><br>Listen to your music or watch your videos with advanced controls like playback speed, shuffle, and more.<br><br><b>Back up files</b><br>Move your files to Google Drive or an SD card to save space on your device. You can also share to other cloud storage apps on your device.<br><br><b>Get smart recommendations</b><br>Get helpful suggestions to save space, protect your device, and more. Your recommendations get smarter the more you use the app.<br><br><b>It’s efficient and effective</b><br>The Files by Google app uses less than 20 MB of storage on your device, it’s easy to use, and has no ads.","Files by Google","https://play.google.com/store/apps/details?id=com.google.android.apps.nbu.files"
